Year,Month,Day,latitude,longitude,Nationality,ShipName,ShipType,VoyageFrom,VoyageTo
1773,8,13,47.4,-10.67,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,14,46.28,-11.64,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,15,45.17,-10.48,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,16,45.4,-9.98,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,17,44.7,-10.12,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,18,44.92,-9.6,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,19,43.93,-9.89,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,20,42.92,-10.23,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,21,41.77,-10.63,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,22,40.18,-11.24,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,23,37.85,-12.41,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,24,35.53,-13.35,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,25,33.65,-13.09,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,26,32.3,-12.83,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,27,30.67,-12.57,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,28,29.13,-12.31,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,29,27.87,-14.13,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,30,26.07,-16.95,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,8,31,24.3,-18,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,1,22.75,-19.08,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,2,21.18,-20.43,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,3,20,-21.27,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,4,19.1,-21.93,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,5,17.47,-21.93,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,6,15.95,-21.93,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,7,15.62,-21.6,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,8,15.32,-21.25,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,9,13.78,-20.6,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,10,13.58,-20.6,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,11,13.73,-20.37,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,12,12.78,-19.73,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,13,11.7,-19.02,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,14,11.02,-18.57,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,15,10.85,-18.4,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,16,10.68,-18.23,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,17,10.5,-17.8,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,18,9.92,-17.2,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,19,9.83,-16.8,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,20,9.53,-16.35,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,21,8.82,-15.63,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,22,7.7,-14.5,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,23,7.37,-13.7,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,24,6.75,-12.75,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1773,9,25,6.55,-11.8,DUTCH,WELMEENENDE,SNAUW,NEDERLAND,GUINEA
1774,1,30,4.17,1.22,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,1,31,3.5,1.93,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,1,2.42,2.37,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,2,1.8,2.53,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,3,1.33,4.15,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,4,1.23,4.47,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,5,1.32,4.47,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,6,1.23,5.52,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,7,1.43,4.97,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,8,0.23,5.8,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,9,-0.23,5.8,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,10,-0.27,6.63,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,11,-0.87,5.97,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,12,-1.27,6.38,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,13,-1.82,5.38,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,14,-2.4,6.05,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,15,-2.95,5.82,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,16,-3.12,4.35,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,17,-3.03,3.48,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,18,-3.23,2.17,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,19,-3.15,0.17,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,20,-3,-1.23,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,21,-3.12,-2.37,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,22,-3.2,-4.53,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,23,-3.55,-5.67,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,24,-3.45,-7.73,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,25,-3.15,-9.03,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,26,-3.15,-11.23,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,27,-3.33,-13.5,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,2,28,-3.53,-15.62,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,1,-3.63,-17.95,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,2,-3.08,-19.98,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,3,-2.83,-21.77,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,4,-2.37,-22.32,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,5,-2.13,-23.62,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,6,-1.85,-24.8,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,7,-1.58,-25.6,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,8,-1.57,-26.15,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,9,-1.65,-27.15,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,10,-1.3,-28.16,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,11,-0.95,-28.9,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,12,0.18,-29.83,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,13,0.62,-30.29,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,14,1.07,-30.55,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,15,1.22,-30.72,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,16,1.33,-31.17,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,17,1.83,-32.75,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,18,1.65,-34.08,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,19,2.05,-35.91,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,20,2.55,-37.91,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,21,2.8,-39.69,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,22,3.03,-41.19,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,23,3.35,-42.75,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,24,3.77,-43.85,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,25,3.9,-45.55,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,26,3.9,-46.94,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,27,3.68,-48.27,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,28,3.75,-49.54,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,29,4,-50.67,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,3,30,5.53,-51.88,DUTCH,WELMEENENDE,SNAUW,GUINEA,SURINAME
1774,6,26,7.57,-57.6,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,6,27,8.28,-57.76,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,6,28,9.35,-58.11,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,6,29,10.4,-58.49,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,6,30,11.87,-58.64,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,1,12.87,-59.2,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,2,14.08,-59.45,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,3,15.23,-59.23,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,4,15.85,-58.97,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,5,16.95,-58.97,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,6,18.42,-59.28,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,7,19.47,-59.5,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,8,20.82,-59.63,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,9,22.02,-59.63,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,10,23.15,-59.27,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,11,24.38,-59.27,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,12,25.57,-59.27,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,13,26.6,-59.03,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,14,27.37,-58.87,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,15,27.63,-58.43,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,16,28.3,-57.18,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,17,29.28,-55.48,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,18,30.37,-53.55,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,19,31.13,-52.13,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,20,31.88,-50.77,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,21,32.45,-49.72,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,22,33.22,-48.33,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,23,34,-46.8,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,24,34.28,-46.2,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,25,34.28,-46.2,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,26,34.42,-45.65,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,27,34.8,-45.4,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,28,35.47,-44.57,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,29,36.03,-43.95,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,30,37.18,-42.4,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,7,31,39,-39.88,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,1,41.3,-37.1,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,2,42.8,-35,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,3,44,-32.9,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,4,44.85,-30.97,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,5,45.52,-29.55,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,6,46.83,-27.87,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,7,47.75,-24.92,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,8,48.13,-23.34,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,9,48.25,-21.96,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,10,48.25,-21.28,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,11,48.65,-20.1,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,12,49.2,-16.32,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,13,49.2,-12.97,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,14,49.5,-10.49,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,15,49.4,-8.47,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,16,49.37,-7.38,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,17,49.5,-5.66,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,18,49.55,-4.66,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1774,8,19,50.07,-4.35,DUTCH,WELMEENENDE,SNAUW,SURINAME,NEDERLAND
1769,12,19,-6.3,103.32,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,20,-6.9,102.6,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,21,-7.62,102.08,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,22,-8.03,101.43,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,23,-9.47,100.8,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,24,-9.82,99.8,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,25,-10.33,97.62,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,26,-10.87,95.53,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,27,-11.3,93.62,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,28,-12.42,92.07,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,29,-13.48,90.65,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,30,-14.5,89.02,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1769,12,31,-15.4,86.98,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,1,-16.2,85.13,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,2,-17.13,83.12,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,3,-17.88,81.15,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,4,-18.6,79.3,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,5,-19.87,77.37,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,6,-20.65,75.47,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,7,-21.25,73.6,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,8,-21.67,72.52,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,9,-21.95,71.95,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,10,-22.2,70.95,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,11,-23.08,69.32,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,12,-23.9,67.63,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,13,-24.33,66.32,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,14,-24.65,65.53,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,15,-24.98,64.32,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,16,-25.92,61.85,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,17,-26.88,59.55,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,18,-27.25,57.42,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,19,-27.52,55.93,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,20,-27.85,53.98,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,21,-28.43,51.92,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,22,-28.83,49.53,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,23,-29.57,47.02,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,24,-29.85,45.55,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,25,-30.52,43.85,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,26,-30.93,42.41,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,27,-31.5,40.41,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,28,-32.3,37.74,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,29,-32.95,36.36,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,30,-32.95,35.4,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,1,31,-33.03,35.08,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,1,-33.03,35.07,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,2,-33.52,34.81,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,3,-33.8,32.74,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,4,-34.03,30.41,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,5,-34.23,28.41,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,6,-34.7,26.57,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,7,-35.08,25.79,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,8,-35.17,25.22,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,9,-35.63,25.27,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,10,-35.25,24.59,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,11,-35.32,24.15,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,12,-36.22,23.28,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,13,-35.47,20.58,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,14,-35.07,20.32,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,15,-35.08,20.58,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,16,-35.35,21.02,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,17,-35.5,21.4,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,18,-35.3,21.28,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,2,19,-35.3,20.71,DUTCH,WESTERVELD,,BATAVIA,KAAP DE GOEDE HOOP
1770,5,4,-33.8,17.57,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,5,-33.8,17.53,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,6,-34.02,15.93,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,7,-34.95,16.42,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,8,-35,16.18,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,9,-35.27,15.23,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,10,-35.6,14.58,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,11,-36.47,14.15,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,12,-36.8,14.27,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,13,-37.13,14.37,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,14,-38.15,14.97,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,15,-38.43,15.9,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,16,-38.43,16.48,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,17,-38.28,18.73,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,18,-37.92,19.58,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,19,-38.1,19.88,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,20,-38.27,21.75,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,21,-38.07,21.35,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,22,-38.38,20.65,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,23,-39.42,19.97,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,24,-39.73,20.72,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,25,-39.15,22.52,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,26,-38.4,24.02,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,27,-39.62,24.92,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,28,-39.62,27.45,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,29,-39.85,29.3,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,30,-40.23,30.58,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,5,31,-39.22,32.18,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,1,-38.07,34.7,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,2,-38.28,35.7,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,3,-38.48,37.08,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,4,-38.58,39.08,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,5,-38.58,40.9,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,6,-38.77,43.2,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,7,-38.28,46.65,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,8,-38.43,49.62,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,9,-38,52.38,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,10,-38.32,55.52,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,11,-38.05,58.48,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,12,-37.88,61.02,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,13,-37.68,63.72,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,14,-37.68,66.75,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,15,-37.27,70.07,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,16,-37.47,72.58,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,17,-37.43,75.28,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,18,-37.47,77.77,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
1770,6,19,-37.43,80.28,DUTCH,WESTERVELD,,KAAP DE GOEDE HOOP,BATAVIA
